measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,France,Male,Early Neonatal,Chronic respiratory diseases,Number,2019,0.0,0.0,0.0
Deaths,France,Female,Early Neonatal,Chronic respiratory diseases,Number,2019,0.0,0.0,0.0
Deaths,France,Male,Early Neonatal,Chronic respiratory diseases,Percent,2019,0.0,0.0,0.0
Deaths,France,Female,Early Neonatal,Chronic respiratory diseases,Percent,2019,0.0,0.0,0.0
Deaths,France,Male,Early Neonatal,Chronic respiratory diseases,Rate,2019,0.0,0.0,0.0
Deaths,France,Female,Early Neonatal,Chronic respiratory diseases,Rate,2019,0.0,0.0,0.0
Deaths,France,Male,Late Neonatal,Chronic respiratory diseases,Number,2019,0.0,0.0,0.0
Deaths,France,Female,Late Neonatal,Chronic respiratory diseases,Number,2019,0.0,0.0,0.0
Deaths,France,Male,Late Neonatal,Chronic respiratory diseases,Percent,2019,0.0,0.0,0.0
Deaths,France,Female,Late Neonatal,Chronic respiratory diseases,Percent,2019,0.0,0.0,0.0
Deaths,France,Male,Late Neonatal,Chronic respiratory diseases,Rate,2019,0.0,0.0,0.0
Deaths,France,Female,Late Neonatal,Chronic respiratory diseases,Rate,2019,0.0,0.0,0.0
Deaths,France,Male,Post Neonatal,Chronic respiratory diseases,Number,2019,0.0,0.0,0.0
Deaths,France,Female,Post Neonatal,Chronic respiratory diseases,Number,2019,0.0,0.0,0.0
Deaths,France,Male,Post Neonatal,Chronic respiratory diseases,Percent,2019,0.0,0.0,0.0
Deaths,France,Female,Post Neonatal,Chronic respiratory diseases,Percent,2019,0.0,0.0,0.0
Deaths,France,Male,Post Neonatal,Chronic respiratory diseases,Rate,2019,0.0,0.0,0.0
Deaths,France,Female,Post Neonatal,Chronic respiratory diseases,Rate,2019,0.0,0.0,0.0
Deaths,France,Male,1 to 4,Chronic respiratory diseases,Number,2019,2.1993729671629776,3.003713433698364,1.6112982966288711
Deaths,France,Female,1 to 4,Chronic respiratory diseases,Number,2019,1.8676523409198418,2.7981454695022845,1.2791151197322075
Deaths,France,Male,1 to 4,Chronic respiratory diseases,Percent,2019,0.008496308419974534,0.011329102606522624,0.006239686065563094
Deaths,France,Female,1 to 4,Chronic respiratory diseases,Percent,2019,0.009063986271942787,0.013557843762085964,0.006204166720645994
Deaths,France,Male,1 to 4,Chronic respiratory diseases,Rate,2019,0.14643343479983154,0.19998612414437944,0.10727964178210214
Deaths,France,Female,1 to 4,Chronic respiratory diseases,Rate,2019,0.12990694943609704,0.19462859015958495,0.0889704896041628
Deaths,France,Male,5 to 9,Chronic respiratory diseases,Number,2019,1.3236132498324387,1.8569084035917487,0.925635645791758
Deaths,France,Female,5 to 9,Chronic respiratory diseases,Number,2019,1.2044127306358974,1.8305509068644061,0.8280176878062581
Deaths,France,Male,5 to 9,Chronic respiratory diseases,Percent,2019,0.007710764220465992,0.010729881947386631,0.005411856924954404
Deaths,France,Female,5 to 9,Chronic respiratory diseases,Percent,2019,0.009269085727143777,0.014184783483869739,0.006399180030181309
Deaths,France,Male,5 to 9,Chronic respiratory diseases,Rate,2019,0.06430012725399069,0.09020720113301191,0.04496667725468498
Deaths,France,Female,5 to 9,Chronic respiratory diseases,Rate,2019,0.06125756330709878,0.0931035393530832,0.04211375771776298
Deaths,France,Male,10 to 14,Chronic respiratory diseases,Number,2019,2.3014880866934906,3.2081280084111676,1.5950341630906542
Deaths,France,Female,10 to 14,Chronic respiratory diseases,Number,2019,2.0893035667203743,3.132195869800314,1.4275079529149919
Deaths,France,Male,10 to 14,Chronic respiratory diseases,Percent,2019,0.011523672930032374,0.016069597439119773,0.007969650360508793
Deaths,France,Female,10 to 14,Chronic respiratory diseases,Percent,2019,0.014597825191146946,0.021737847515043183,0.009937536734961764
Deaths,France,Male,10 to 14,Chronic respiratory diseases,Rate,2019,0.10883029898490702,0.15170251471466326,0.07542426392034372
Deaths,France,Female,10 to 14,Chronic respiratory diseases,Rate,2019,0.10335986331983796,0.1549527517926503,0.07062019576833584
Deaths,France,Male,15 to 19,Chronic respiratory diseases,Number,2019,4.773370631459305,6.620333108119229,3.3874187194810625
Deaths,France,Female,15 to 19,Chronic respiratory diseases,Number,2019,4.179026809964727,6.2247026704301165,3.0115157008187263
Deaths,France,Male,15 to 19,Chronic respiratory diseases,Percent,2019,0.007100930503150949,0.009787392495551958,0.005102841046733058
Deaths,France,Female,15 to 19,Chronic respiratory diseases,Percent,2019,0.014293437990618238,0.02115010727014862,0.010290408418633656
Deaths,France,Male,15 to 19,Chronic respiratory diseases,Rate,2019,0.22604884488727717,0.31351402759224645,0.1604153852293971
Deaths,France,Female,15 to 19,Chronic respiratory diseases,Rate,2019,0.20818459932262096,0.3100930647910537,0.1500232513545469
Deaths,France,Male,20 to 24,Chronic respiratory diseases,Number,2019,6.121000504962801,8.637522188694858,4.218617156232946
Deaths,France,Female,20 to 24,Chronic respiratory diseases,Number,2019,5.480067992292518,7.576268720647443,3.919470871465438
Deaths,France,Male,20 to 24,Chronic respiratory diseases,Percent,2019,0.005303340014812254,0.007475220292240012,0.003646800879674286
Deaths,France,Female,20 to 24,Chronic respiratory diseases,Percent,2019,0.013617292634430045,0.018631547632222686,0.009719267677331141
Deaths,France,Male,20 to 24,Chronic respiratory diseases,Rate,2019,0.31472294917154775,0.4441147251265008,0.21690827043043825
Deaths,France,Female,20 to 24,Chronic respiratory diseases,Rate,2019,0.29105582503115446,0.40238864668233537,0.20816983106494583
Deaths,France,Male,25 to 29,Chronic respiratory diseases,Number,2019,7.914958151204014,10.692022034198684,5.8084695528749535
Deaths,France,Female,25 to 29,Chronic respiratory diseases,Number,2019,6.066439820025874,8.008256051212427,4.54491908133833
Deaths,France,Male,25 to 29,Chronic respiratory diseases,Percent,2019,0.005900021082822761,0.007970296183761586,0.004353457963545489
Deaths,France,Female,25 to 29,Chronic respiratory diseases,Percent,2019,0.012832538723214304,0.016818905516380173,0.009675872377637465
Deaths,France,Male,25 to 29,Chronic respiratory diseases,Rate,2019,0.4215435003330603,0.5694474067748162,0.30935382602426603
Deaths,France,Female,25 to 29,Chronic respiratory diseases,Rate,2019,0.3182677827572271,0.4201426162273634,0.23844319926384663
Deaths,France,Male,30 to 34,Chronic respiratory diseases,Number,2019,10.191411047717052,13.474431747077347,7.369469546392002
Deaths,France,Female,30 to 34,Chronic respiratory diseases,Number,2019,7.468914580734337,10.850221820264125,5.38942081016994
Deaths,France,Male,30 to 34,Chronic respiratory diseases,Percent,2019,0.006082681144537472,0.008045878484491148,0.0044200854704402395
Deaths,France,Female,30 to 34,Chronic respiratory diseases,Percent,2019,0.01065118963078264,0.015358778203554442,0.00769569957708195
Deaths,France,Male,30 to 34,Chronic respiratory diseases,Rate,2019,0.5211414777379095,0.6890199246672015,0.3768404818105689
Deaths,France,Female,30 to 34,Chronic respiratory diseases,Rate,2019,0.3666989534971448,0.5327099331093913,0.26460270092562055
Deaths,France,Male,35 to 39,Chronic respiratory diseases,Number,2019,18.801482059794143,25.188100938345237,14.099912051416998
Deaths,France,Female,35 to 39,Chronic respiratory diseases,Number,2019,10.879403185083822,16.0683732248427,7.883534876308803
Deaths,France,Male,35 to 39,Chronic respiratory diseases,Percent,2019,0.007986099642299875,0.010697779515159047,0.005938515916993266
Deaths,France,Female,35 to 39,Chronic respiratory diseases,Percent,2019,0.009676779352222995,0.014192768321531013,0.007066088452554957
Deaths,France,Male,35 to 39,Chronic respiratory diseases,Rate,2019,0.9208562272729318,1.2336591088132765,0.6905834218417031
Deaths,France,Female,35 to 39,Chronic respiratory diseases,Rate,2019,0.5137294070040115,0.7587544746604563,0.3722634071190881
Deaths,France,Male,40 to 44,Chronic respiratory diseases,Number,2019,33.45077084520372,41.677292692316605,26.45586653262398
Deaths,France,Female,40 to 44,Chronic respiratory diseases,Number,2019,20.275462305836797,27.999819163265002,15.294481444485601
Deaths,France,Male,40 to 44,Chronic respiratory diseases,Percent,2019,0.009323359418155536,0.011582500171822685,0.0073961904676802005
Deaths,France,Female,40 to 44,Chronic respiratory diseases,Percent,2019,0.011165672027768019,0.01532126817285533,0.008489142459278246
Deaths,France,Male,40 to 44,Chronic respiratory diseases,Rate,2019,1.6466085917930176,2.0515577517604755,1.302285598664887
Deaths,France,Female,40 to 44,Chronic respiratory diseases,Rate,2019,0.9773000556392788,1.3496227318215648,0.7372111837058697
Deaths,France,Male,45 to 49,Chronic respiratory diseases,Number,2019,68.84837925009187,88.7055429173896,53.344459024435345
Deaths,France,Female,45 to 49,Chronic respiratory diseases,Number,2019,45.51174130962824,62.34948630249344,35.53394660609046
Deaths,France,Male,45 to 49,Chronic respiratory diseases,Percent,2019,0.011063759169466168,0.014249638753889491,0.008596117779973211
Deaths,France,Female,45 to 49,Chronic respiratory diseases,Percent,2019,0.013683720875663453,0.018846560283087253,0.010704838487974528
Deaths,France,Male,45 to 49,Chronic respiratory diseases,Rate,2019,3.1224531645295324,4.0230272115424395,2.4193100361290187
Deaths,France,Female,45 to 49,Chronic respiratory diseases,Rate,2019,2.0318205204617863,2.783522714452957,1.5863730942760923
Deaths,France,Male,50 to 54,Chronic respiratory diseases,Number,2019,141.825246839256,179.9125486779177,111.9792690793911
Deaths,France,Female,50 to 54,Chronic respiratory diseases,Number,2019,85.72615563511779,127.43112644928789,66.9614379585325
Deaths,France,Male,50 to 54,Chronic respiratory diseases,Percent,2019,0.014684251597070425,0.01854013452116216,0.011711811605714216
Deaths,France,Female,50 to 54,Chronic respiratory diseases,Percent,2019,0.016994725876215793,0.025223930586650515,0.013363510768172595
Deaths,France,Male,50 to 54,Chronic respiratory diseases,Rate,2019,6.5529893334066145,8.312800708668084,5.1739656527557685
Deaths,France,Female,50 to 54,Chronic respiratory diseases,Rate,2019,3.8487097812848985,5.721070998366527,3.006260333623698
Deaths,France,Male,55 to 59,Chronic respiratory diseases,Number,2019,285.5546969118221,367.6597088033137,222.86729809599544
Deaths,France,Female,55 to 59,Chronic respiratory diseases,Number,2019,148.86347594704543,234.22667801599093,113.03204451042745
Deaths,France,Male,55 to 59,Chronic respiratory diseases,Percent,2019,0.019586630179575765,0.0251494531686307,0.015350857645469567
Deaths,France,Female,55 to 59,Chronic respiratory diseases,Percent,2019,0.02049072135180165,0.03191739287624344,0.01557402318653712
Deaths,France,Male,55 to 59,Chronic respiratory diseases,Rate,2019,13.804725824281748,17.77397301306619,10.774194851936677
Deaths,France,Female,55 to 59,Chronic respiratory diseases,Rate,2019,6.815893829371633,10.724351014961613,5.175308515393924
Deaths,France,Male,60 to 64,Chronic respiratory diseases,Number,2019,530.5579032348136,667.33740987225,423.3871935411245
Deaths,France,Female,60 to 64,Chronic respiratory diseases,Number,2019,243.77952578486585,421.8025592462515,181.80384029918423
Deaths,France,Male,60 to 64,Chronic respiratory diseases,Percent,2019,0.026821096575321446,0.03382682470948266,0.0213849391673473
Deaths,France,Female,60 to 64,Chronic respiratory diseases,Percent,2019,0.02491221109705678,0.043371326359049965,0.018555846127542273
Deaths,France,Male,60 to 64,Chronic respiratory diseases,Rate,2019,27.685281741278988,34.82263499641396,22.092958501548758
Deaths,France,Female,60 to 64,Chronic respiratory diseases,Rate,2019,11.631068016650337,20.124800228382842,8.674119885170933
Deaths,France,Male,65 to 69,Chronic respiratory diseases,Number,2019,869.7989119495198,1077.9052367011163,698.8121605583772
Deaths,France,Female,65 to 69,Chronic respiratory diseases,Number,2019,386.11011818228667,690.1348755188574,281.7502549944729
Deaths,France,Male,65 to 69,Chronic respiratory diseases,Percent,2019,0.032943771614977226,0.04082980283817817,0.026511903864179332
Deaths,France,Female,65 to 69,Chronic respiratory diseases,Percent,2019,0.027950384514232318,0.04979247573706781,0.020344781002296853
Deaths,France,Male,65 to 69,Chronic respiratory diseases,Rate,2019,47.748957665761736,59.17327649857012,38.36237527135227
Deaths,France,Female,65 to 69,Chronic respiratory diseases,Rate,2019,18.91680945558266,33.81198607356627,13.803875207631872
Deaths,France,Male,70 to 74,Chronic respiratory diseases,Number,2019,1311.6736647283585,1622.3095502742015,1065.5764797928348
Deaths,France,Female,70 to 74,Chronic respiratory diseases,Number,2019,603.0578944050573,1003.5122854864126,455.84148488392583
Deaths,France,Male,70 to 74,Chronic respiratory diseases,Percent,2019,0.04184993421720832,0.051688231472846104,0.0341173715253097
Deaths,France,Female,70 to 74,Chronic respiratory diseases,Percent,2019,0.03347836133025631,0.05647371148974664,0.02521946104766642
Deaths,France,Male,70 to 74,Chronic respiratory diseases,Rate,2019,87.76627261410329,108.55143781766492,71.2994995108349
Deaths,France,Female,70 to 74,Chronic respiratory diseases,Rate,2019,34.97860296962951,58.20578444430083,26.439747269325334
Deaths,France,Male,75 to 79,Chronic respiratory diseases,Number,2019,1510.945723446132,1824.4494726036476,1243.9991510625634
Deaths,France,Female,75 to 79,Chronic respiratory diseases,Number,2019,790.7338915432033,1231.2330725236097,583.739081304068
Deaths,France,Male,75 to 79,Chronic respiratory diseases,Percent,2019,0.04777595336510677,0.057803139850824005,0.03942387568288675
Deaths,France,Female,75 to 79,Chronic respiratory diseases,Percent,2019,0.03692536922090487,0.0573001721447285,0.027490502476208357
Deaths,France,Male,75 to 79,Chronic respiratory diseases,Rate,2019,156.9032038159732,189.45880252996477,129.18230570247627
Deaths,France,Female,75 to 79,Chronic respiratory diseases,Rate,2019,65.88237552534837,102.58389138338457,48.635979530662695
Deaths,France,Male,80 plus,Chronic respiratory diseases,Number,2019,7490.593702736402,9229.042978107553,6006.278416853042
Deaths,France,Female,80 plus,Chronic respiratory diseases,Number,2019,7400.3111588051615,9866.299437729402,5245.379687221545
Deaths,France,Male,80 plus,Chronic respiratory diseases,Percent,2019,0.05065564419058908,0.06244023553852921,0.040410194248689635
Deaths,France,Female,80 plus,Chronic respiratory diseases,Percent,2019,0.03389921653251852,0.045228308154721376,0.02422923255180055
Deaths,France,Male,80 plus,Chronic respiratory diseases,Rate,2019,511.7476536883779,630.5162550880825,410.3411570835598
Deaths,France,Female,80 plus,Chronic respiratory diseases,Rate,2019,285.1726781622162,380.20009886475475,202.13190246775727
Deaths,France,Male,All Ages,Chronic respiratory diseases,Number,2019,12296.875696640403,14651.168536909658,10327.019426159759
Deaths,France,Female,All Ages,Chronic respiratory diseases,Number,2019,9763.604644944591,13196.300620478345,7301.848766359768
Deaths,France,Male,All Ages,Chronic respiratory diseases,Percent,2019,0.040976941377691346,0.0487327671556852,0.03470025568516756
Deaths,France,Female,All Ages,Chronic respiratory diseases,Percent,2019,0.03220268245948346,0.043517360809168355,0.02409562276119573
Deaths,France,Male,All Ages,Chronic respiratory diseases,Rate,2019,38.30962945492981,45.64418243929063,32.1727483752746
Deaths,France,Female,All Ages,Chronic respiratory diseases,Rate,2019,28.62751984570652,38.69240630285655,21.409492505162618
Deaths,France,Male,5-14 years,Chronic respiratory diseases,Number,2019,3.6251013365259293,5.080483807260147,2.5430584572165738
Deaths,France,Female,5-14 years,Chronic respiratory diseases,Number,2019,3.2937162973562697,4.903657585102273,2.266126706309476
Deaths,France,Male,5-14 years,Chronic respiratory diseases,Percent,2019,0.009761368201371128,0.013593357917508379,0.006853802497656679
Deaths,France,Female,5-14 years,Chronic respiratory diseases,Percent,2019,0.012062158284796457,0.017918854652431038,0.008338981833820706
Deaths,France,Male,5-14 years,Chronic respiratory diseases,Rate,2019,0.0868653553664506,0.12173950198426238,0.06093724177528111
Deaths,France,Female,5-14 years,Chronic respiratory diseases,Rate,2019,0.08260035105123602,0.1229747195560272,0.05683029276625546
Deaths,France,Male,15-49 years,Chronic respiratory diseases,Number,2019,150.1013724904328,186.9708643517163,118.77351951601413
Deaths,France,Female,15-49 years,Chronic respiratory diseases,Number,2019,99.8610560035663,134.59006625887667,79.22066033226152
Deaths,France,Male,15-49 years,Chronic respiratory diseases,Percent,2019,0.008825125147363125,0.010988045070960208,0.007014470280772968
Deaths,France,Female,15-49 years,Chronic respiratory diseases,Percent,2019,0.012275656129226722,0.016501846590783867,0.00975139594084344
Deaths,France,Male,15-49 years,Chronic respiratory diseases,Rate,2019,1.0594448731258563,1.3196769648056434,0.8383267536236245
Deaths,France,Female,15-49 years,Chronic respiratory diseases,Rate,2019,0.7000234609968197,0.943472938990005,0.5553348126647358
Deaths,France,Male,50-69 years,Chronic respiratory diseases,Number,2019,1827.7367589354137,2280.9088647404083,1466.424914816355
Deaths,France,Female,50-69 years,Chronic respiratory diseases,Number,2019,864.4792755493155,1461.8148424152337,648.383740905397
Deaths,France,Male,50-69 years,Chronic respiratory diseases,Percent,2019,0.02595439646474065,0.032246870740724846,0.020875971582025078
Deaths,France,Female,50-69 years,Chronic respiratory diseases,Percent,2019,0.024074321259017477,0.04072064109619096,0.018105292042822064
Deaths,France,Male,50-69 years,Chronic respiratory diseases,Rate,2019,22.930377618629144,28.615773757617184,18.397439829185675
Deaths,France,Female,50-69 years,Chronic respiratory diseases,Rate,2019,10.112650879860817,17.100263210995518,7.58477223619731
Deaths,France,Male,70+ years,Chronic respiratory diseases,Number,2019,10313.213090910902,12392.935773659312,8451.231771215136
Deaths,France,Female,70+ years,Chronic respiratory diseases,Number,2019,8794.102944753413,11862.915189055626,6444.542560514628
Deaths,France,Male,70+ years,Chronic respiratory diseases,Percent,2019,0.048914824118162815,0.0587337922852401,0.04028994504482447
Deaths,France,Female,70+ years,Chronic respiratory diseases,Percent,2019,0.03412119767254418,0.046042975316358516,0.025110803036717783
Deaths,France,Male,70+ years,Chronic respiratory diseases,Rate,2019,263.0106386381345,316.04834727056243,215.52583523995258
Deaths,France,Female,70+ years,Chronic respiratory diseases,Rate,2019,159.3329329122789,214.93415324294347,116.76323030280304
Deaths,France,Male,Age-standardized,Chronic respiratory diseases,Rate,2019,18.920816235299476,22.46346616869387,16.026611781428823
Deaths,France,Female,Age-standardized,Chronic respiratory diseases,Rate,2019,8.675361910894209,12.18632881107156,6.732755828411001
Deaths,France,Male,<1 year,Chronic respiratory diseases,Number,2019,0.0,0.0,0.0
Deaths,France,Female,<1 year,Chronic respiratory diseases,Number,2019,0.0,0.0,0.0
Deaths,France,Male,<1 year,Chronic respiratory diseases,Percent,2019,0.0,0.0,0.0
Deaths,France,Female,<1 year,Chronic respiratory diseases,Percent,2019,0.0,0.0,0.0
Deaths,France,Male,<1 year,Chronic respiratory diseases,Rate,2019,0.0,0.0,0.0
Deaths,France,Female,<1 year,Chronic respiratory diseases,Rate,2019,0.0,0.0,0.0
Deaths,France,Male,80 to 84,Chronic respiratory diseases,Number,2019,2217.5530008312044,2743.775879827686,1794.238546066876
Deaths,France,Female,80 to 84,Chronic respiratory diseases,Number,2019,1418.596188104643,2105.4805096742966,1029.6692895243098
Deaths,France,Male,80 to 84,Chronic respiratory diseases,Percent,2019,0.05057378955855536,0.06246063487609779,0.04089104116912615
Deaths,France,Female,80 to 84,Chronic respiratory diseases,Percent,2019,0.03636338905468155,0.0541828792076094,0.026349061263893154
Deaths,France,Male,80 to 84,Chronic respiratory diseases,Rate,2019,294.831978257124,364.79528121337205,238.55073579021462
Deaths,France,Female,80 to 84,Chronic respiratory diseases,Rate,2019,129.70951442267054,192.51486563003803,94.14793630495946
Deaths,France,Male,85 to 89,Chronic respiratory diseases,Number,2019,2663.3038827824525,3284.7747768966437,2098.7850484003675
Deaths,France,Female,85 to 89,Chronic respiratory diseases,Number,2019,2210.9883214500883,3038.126829484129,1558.0899878117646
Deaths,France,Male,85 to 89,Chronic respiratory diseases,Percent,2019,0.051191649886348146,0.06324420870447063,0.04031536217009929
Deaths,France,Female,85 to 89,Chronic respiratory diseases,Percent,2019,0.034549380347080154,0.04750004574116026,0.024499156833855198
Deaths,France,Male,85 to 89,Chronic respiratory diseases,Rate,2019,564.8545475100472,696.661009008835,445.12692918710366
Deaths,France,Female,85 to 89,Chronic respiratory diseases,Rate,2019,255.80043657415047,351.49627965469296,180.26332171789343
Deaths,France,Male,90 to 94,Chronic respiratory diseases,Number,2019,1852.6110228414914,2308.567070067409,1440.8760151708423
Deaths,France,Female,90 to 94,Chronic respiratory diseases,Number,2019,2299.5486130084223,3088.652132421114,1575.7855764363076
Deaths,France,Male,90 to 94,Chronic respiratory diseases,Percent,2019,0.04974490359154366,0.06180850859503623,0.03864560087193571
Deaths,France,Female,90 to 94,Chronic respiratory diseases,Percent,2019,0.03279658276887105,0.04403684191316278,0.02263046597549914
Deaths,France,Male,90 to 94,Chronic respiratory diseases,Rate,2019,959.4977975111633,1195.6449528941382,746.2534477003221
Deaths,France,Female,90 to 94,Chronic respiratory diseases,Rate,2019,482.8607579089649,648.5572434265115,330.8845107408321
Deaths,France,Male,20 plus,Chronic respiratory diseases,Number,2019,12286.277851705283,14641.557042997536,10315.59062655325
Deaths,France,Female,20 plus,Chronic respiratory diseases,Number,2019,9754.264249496322,13182.982324250754,7292.337241399266
Deaths,France,Male,20 plus,Chronic respiratory diseases,Percent,2019,0.041285383137064674,0.04912452288262205,0.03493709985993125
Deaths,France,Female,20 plus,Chronic respiratory diseases,Percent,2019,0.03235429706028492,0.04372416601513628,0.02419757820085086
Deaths,France,Male,20 plus,Chronic respiratory diseases,Rate,2019,51.30334676080481,61.138197195397765,43.07442248533509
Deaths,France,Female,20 plus,Chronic respiratory diseases,Rate,2019,37.052053756910276,50.076208441837,27.700302613372013
Deaths,France,Male,0 to 14,Chronic respiratory diseases,Number,2019,5.824474303688896,7.989954261756722,4.1955170414903185
Deaths,France,Female,0 to 14,Chronic respiratory diseases,Number,2019,5.161368638276109,7.741985406941828,3.5641911802114175
Deaths,France,Male,0 to 14,Chronic respiratory diseases,Percent,2019,0.0031934979612286405,0.004368726170531361,0.002270435335494129
Deaths,France,Female,0 to 14,Chronic respiratory diseases,Percent,2019,0.0036459673986715376,0.005362435253382515,0.0025210033869598678
Deaths,France,Male,0 to 14,Chronic respiratory diseases,Rate,2019,0.09645240155236588,0.13231241768066668,0.06947711901644478
Deaths,France,Female,0 to 14,Chronic respiratory diseases,Rate,2019,0.0894137587200673,0.1341194678591657,0.0617448108349139
Deaths,France,Male,50 to 74 years,Chronic respiratory diseases,Number,2019,3139.410423663774,3885.5643760747057,2537.7675820263735
Deaths,France,Female,50 to 74 years,Chronic respiratory diseases,Number,2019,1467.5371699543732,2435.1484457372894,1107.5429403797377
Deaths,France,Male,50 to 74 years,Chronic respiratory diseases,Percent,2019,0.0308501677211577,0.038238621626330446,0.024976307518256878
Deaths,France,Female,50 to 74 years,Chronic respiratory diseases,Percent,2019,0.027215914422722726,0.04501061454451963,0.020522820002818715
Deaths,France,Male,50 to 74 years,Chronic respiratory diseases,Rate,2019,33.16751368944912,41.05054524355368,26.811225567401213
Deaths,France,Female,50 to 74 years,Chronic respiratory diseases,Rate,2019,14.285979073695618,23.705348286494786,10.781556742427293
Deaths,France,Male,Neonatal,Chronic respiratory diseases,Number,2019,0.0,0.0,0.0
Deaths,France,Female,Neonatal,Chronic respiratory diseases,Number,2019,0.0,0.0,0.0
Deaths,France,Male,Neonatal,Chronic respiratory diseases,Percent,2019,0.0,0.0,0.0
Deaths,France,Female,Neonatal,Chronic respiratory diseases,Percent,2019,0.0,0.0,0.0
Deaths,France,Male,Neonatal,Chronic respiratory diseases,Rate,2019,0.0,0.0,0.0
Deaths,France,Female,Neonatal,Chronic respiratory diseases,Rate,2019,0.0,0.0,0.0
Deaths,France,Male,25 plus,Chronic respiratory diseases,Number,2019,12280.15685120034,14636.591725371349,10308.842470316373
Deaths,France,Female,25 plus,Chronic respiratory diseases,Number,2019,9748.78418150404,13176.350009153939,7286.640035352768
Deaths,France,Male,25 plus,Chronic respiratory diseases,Percent,2019,0.04142547377580626,0.04929623389276033,0.035049316548824525
Deaths,France,Female,25 plus,Chronic respiratory diseases,Percent,2019,0.032379340810399386,0.04376287895821918,0.02420953003151966
Deaths,France,Male,25 plus,Chronic respiratory diseases,Rate,2019,55.810239991282906,66.51964683721084,46.85110941758452
Deaths,France,Female,25 plus,Chronic respiratory diseases,Rate,2019,39.88372058224407,53.90640025204321,29.810724059804347
Deaths,France,Male,<20 years,Chronic respiratory diseases,Number,2019,10.597844935148215,14.64000706842024,7.6717207550625535
Deaths,France,Female,<20 years,Chronic respiratory diseases,Number,2019,9.340395448240837,13.627459241136588,6.596910188020656
Deaths,France,Male,<20 years,Chronic respiratory diseases,Percent,2019,0.0042449920375023315,0.0057903002883270705,0.003055415932503333
Deaths,France,Female,<20 years,Chronic respiratory diseases,Percent,2019,0.005468296363817072,0.00805875368258438,0.003840477919184505
Deaths,France,Male,<20 years,Chronic respiratory diseases,Rate,2019,0.13002919933021193,0.17962410366864892,0.09412741112651529
Deaths,France,Female,<20 years,Chronic respiratory diseases,Rate,2019,0.12005926545386716,0.17516418395342284,0.08479514554044501
Deaths,France,Male,10 to 24,Chronic respiratory diseases,Number,2019,13.195859223115578,18.123827339905468,9.355116598574234
Deaths,France,Female,10 to 24,Chronic respiratory diseases,Number,2019,11.748398368977632,16.537669678033353,8.505135874301349
Deaths,France,Male,10 to 24,Chronic respiratory diseases,Percent,2019,0.006512803739258369,0.008936179589158634,0.0046041983458756245
Deaths,France,Female,10 to 24,Chronic respiratory diseases,Percent,2019,0.014020687323949644,0.019662841966526172,0.010051041489289104
Deaths,France,Male,10 to 24,Chronic respiratory diseases,Rate,2019,0.2138266203015913,0.2936797582860681,0.15159095978353077
Deaths,France,Female,10 to 24,Chronic respiratory diseases,Rate,2019,0.1987354247822464,0.2797505417462657,0.14387252949076607
Deaths,France,Male,85 plus,Chronic respiratory diseases,Number,2019,5273.040701905198,6475.867097665686,4161.919439577179
Deaths,France,Female,85 plus,Chronic respiratory diseases,Number,2019,5981.714970700513,7924.479363071165,4207.411887333954
Deaths,France,Male,85 plus,Chronic respiratory diseases,Percent,2019,0.05069026275148624,0.06209862800696468,0.039915208926766026
Deaths,France,Female,85 plus,Chronic respiratory diseases,Percent,2019,0.03336307701974168,0.044270319659365155,0.023576002591757
Deaths,France,Male,85 plus,Chronic respiratory diseases,Rate,2019,741.0257258323234,910.0601318528644,584.8787346651844
Deaths,France,Female,85 plus,Chronic respiratory diseases,Rate,2019,398.420704001228,527.8213124735823,280.24070260546364
Deaths,France,Male,10 to 54,Chronic respiratory diseases,Number,2019,294.2281074163828,348.67785683925314,250.0844624453488
Deaths,France,Female,10 to 54,Chronic respiratory diseases,Number,2019,187.67651520540397,263.9801958107335,154.01703920161947
Deaths,France,Male,10 to 54,Chronic respiratory diseases,Percent,2019,0.010951435286464441,0.013013233037756438,0.00928510942471574
Deaths,France,Female,10 to 54,Chronic respiratory diseases,Percent,2019,0.014087448876240131,0.019817188678024695,0.011637906921929553
Deaths,France,Male,10 to 54,Chronic respiratory diseases,Rate,2019,1.5949951625763683,1.8901644028490905,1.3556947748413293
Deaths,France,Female,10 to 54,Chronic respiratory diseases,Rate,2019,1.0136909666016407,1.425827517961968,0.8318871499214453
Deaths,France,Male,0 to 9,Chronic respiratory diseases,Number,2019,3.522986216995415,4.770944212237656,2.5595474228053483
Deaths,France,Female,0 to 9,Chronic respiratory diseases,Number,2019,3.0720650715557416,4.612280572526728,2.1230768978919374
Deaths,France,Male,0 to 9,Chronic respiratory diseases,Percent,2019,0.0021686882954082085,0.0028933737984669413,0.0015555623505571325
Deaths,France,Female,0 to 9,Chronic respiratory diseases,Percent,2019,0.0024140312297895325,0.0035416699043864398,0.001659742208727309
Deaths,France,Male,0 to 9,Chronic respiratory diseases,Rate,2019,0.08978154046376985,0.12158512536183491,0.0652287850009024
Deaths,France,Female,0 to 9,Chronic respiratory diseases,Rate,2019,0.08189843440642314,0.12295916562138699,0.056599280943532074
Deaths,France,Male,5 to 19,Chronic respiratory diseases,Number,2019,8.39847196798522,11.698200659546814,6.036552260490704
Deaths,France,Female,5 to 19,Chronic respiratory diseases,Number,2019,7.472743107320996,11.07057889378928,5.361662362613545
